Ibge,Asma,Diabetes,DPOC,Hipertensão arterial,Obesidade,Tabagismo,Usuário de álcool,Saúde mental,D.Transmissíveis - Hanseníase,D.Transmissíveis - Tuberculose,Rast. câncer de mama,Rast. câncer do colo do útero,ano,referencia,população
420060,3,4,5,32,8,3,2,17,0,0,0,0,2015,201503,6113
421000,3,29,1,86,5,6,5,86,1,0,1,0,2015,201503,11908
420970,0,5,1,17,3,5,1,32,0,0,3,3,2015,201503,12105
420127,0,11,0,62,4,0,0,25,0,0,7,10,2015,201503,4276
420430,29,369,65,940,106,56,16,594,0,0,195,347,2015,201503,72642
420100,0,0,0,0,0,0,2,6,0,0,0,0,2015,201503,7881
421500,8,83,4,338,5,2,1,98,0,0,1,0,2015,201503,41602
421575,0,1,1,6,1,0,0,3,0,0,0,0,2015,201503,2545
421280,0,11,0,10,27,0,0,145,0,0,0,0,2015,201503,20617
421950,11,30,0,112,108,3,0,197,0,0,0,1,2015,201503,48370
421630,12,88,7,221,30,25,10,285,1,2,19,32,2015,201503,32720
420380,0,0,0,7,0,0,0,0,0,0,0,0,2015,201503,54188
420830,6,45,3,119,13,10,0,91,0,0,0,0,2015,201503,57089
420890,10,77,7,248,10,29,2,80,0,0,0,0,2015,201503,163735
421570,14,114,8,242,43,10,9,97,0,1,2,5,2015,201503,21920
420320,21,256,16,774,79,31,11,315,0,6,13,1,2015,201503,74434
420810,3,25,3,103,3,0,0,84,0,0,0,0,2015,201503,21263
420110,2,6,0,33,6,5,1,50,0,0,10,8,2015,201503,3253
421020,0,2,0,13,0,0,0,10,0,0,0,0,2015,201503,3402
421700,4,21,3,44,0,0,2,235,0,0,0,0,2015,201503,12441
421540,0,8,12,15,2,1,2,17,0,0,0,0,2015,201503,4576
420660,0,0,0,0,0,0,0,1,0,0,0,0,2015,201503,5097
421350,2,25,3,71,12,1,0,32,0,0,2,2,2015,201503,19189
420757,0,0,0,1,0,0,1,0,0,0,0,0,2015,201503,2880
421635,2,23,4,75,12,1,0,87,0,0,10,30,2015,201504,3634
420330,1,2,1,11,0,1,0,1,0,0,1,0,2015,201504,11992
421580,23,113,1,436,12,1,2,116,0,0,0,0,2015,201504,80936
420280,0,0,0,3,0,1,0,6,0,0,0,0,2015,201504,31765
420080,0,23,11,80,17,1,4,73,3,0,0,38,2015,201504,5987
421010,4,8,1,27,1,0,0,6,0,0,0,0,2015,201504,55313
420370,1,0,4,0,0,0,0,3,0,0,0,0,2015,201504,11617
420287,0,1,0,4,0,0,0,6,0,0,0,0,2015,201504,2639
421205,0,7,0,41,5,4,0,27,0,0,0,0,2015,201504,2537
421917,3,20,5,128,10,9,3,40,0,0,20,32,2015,201504,4674
420690,0,1,0,0,11,0,0,0,0,0,0,0,2015,201504,18412
421060,2,32,2,46,0,0,0,16,0,0,0,0,2015,201504,16024
420130,8,95,5,259,84,6,5,116,0,1,36,40,2015,201504,32454
421220,21,78,5,257,8,22,9,90,0,0,1,13,2015,201504,18793
421660,0,1,0,0,0,0,0,0,0,0,0,0,2015,201504,232309
420910,0,14,1,39,7,0,0,7,0,0,0,0,2015,201504,562151
420040,2,1,3,32,0,0,1,3,0,0,0,0,2015,201504,7132
420600,0,4,0,0,0,0,0,0,0,0,0,0,2015,201504,13944
420915,1,8,1,25,0,0,0,52,0,0,0,0,2015,201504,4862
420150,0,0,0,1,0,0,0,0,0,0,0,0,2015,201504,8341
420860,1,0,0,0,0,0,0,0,0,0,0,0,2015,201504,4023
420290,30,94,16,231,26,17,2,218,0,3,114,132,2015,201504,122775
421830,2,5,0,17,3,0,0,0,0,0,0,0,2015,201504,18945
421175,6,74,7,312,9,3,0,173,0,0,0,1,2015,201504,17835
420230,20,80,4,0,0,8,0,5,0,0,0,0,2015,201504,64488
421770,1,17,2,40,9,0,0,25,0,0,0,0,2015,201504,28966
420450,14,58,4,182,15,1,4,106,0,0,0,1,2015,201504,15132
420980,0,1,2,4,0,0,0,4,0,0,0,0,2015,201504,3218
421005,0,0,1,0,0,2,0,4,0,0,1,0,2015,201504,1815
421150,0,2,1,9,0,0,0,11,0,0,0,0,2015,201504,13621
421100,0,3,0,13,0,0,0,32,0,0,0,3,2015,201504,11189
420850,0,2,0,6,1,0,0,21,0,0,0,0,2015,201504,24061
421320,8,38,5,194,0,0,2,195,0,0,13,0,2015,201504,31181
421725,0,0,0,0,0,3,1,4,0,0,0,0,2015,201504,5373
420550,6,46,3,190,2,3,3,121,0,0,3,6,2015,201504,35942
421970,0,3,0,2,4,0,0,1,0,0,0,0,2015,201504,27630
420750,1,15,1,0,0,0,0,0,0,0,0,0,2015,201504,63489
421003,7,21,4,105,2,6,4,205,0,0,40,87,2015,201504,5701
421565,1,0,1,7,0,0,0,9,0,0,0,0,2015,201504,8309
421430,0,0,0,1,0,0,0,0,0,0,0,0,2015,201504,2849
420210,11,85,18,198,32,4,1,96,1,0,9,21,2015,201504,26374
420207,1,15,3,33,17,12,0,35,0,0,2,1,2015,201504,9841
420140,1,1,0,3,0,1,0,0,0,0,0,0,2015,201504,65769
421290,23,73,14,188,27,21,8,199,0,3,32,97,2015,201504,18696
420060,2,3,1,23,10,0,1,21,0,0,0,0,2015,201504,6113
420820,4,78,15,158,38,15,6,62,0,1,117,244,2015,201504,205271
421000,1,19,0,107,7,5,5,97,0,2,0,35,2015,201504,11908
420970,1,6,1,11,1,2,1,88,0,0,1,2,2015,201504,12105
421870,1,2,0,4,2,0,1,8,0,0,0,0,2015,201504,102883
420127,2,14,0,155,3,1,0,44,0,0,10,10,2015,201504,4276
420430,16,167,30,500,126,53,11,223,0,0,171,269,2015,201504,72642
420610,1,7,0,30,3,1,1,34,0,0,3,13,2015,201504,6478
420100,0,0,0,0,0,0,0,3,0,0,0,0,2015,201504,7881
421500,7,48,2,252,4,0,1,72,0,0,1,2,2015,201504,41602
421575,0,2,0,5,3,0,0,7,0,0,0,0,2015,201504,2545
421280,0,4,0,4,22,0,0,126,0,0,0,0,2015,201504,20617
421720,0,1,0,0,0,0,0,1,0,0,0,0,2015,201504,38984
421950,0,3,5,10,75,5,0,122,0,0,0,18,2015,201504,48370
421630,10,41,8,154,16,12,3,235,0,3,8,33,2015,201504,32720
421165,7,6,2,24,14,3,3,14,0,0,0,0,2015,201504,2606
420380,5,13,7,47,4,0,0,33,0,0,0,0,2015,201504,54188
421935,0,0,0,1,0,0,0,0,0,0,0,0,2015,201504,5123
420890,11,138,17,436,60,87,8,124,0,0,0,0,2015,201504,163735
420830,7,7,0,33,5,1,1,10,0,0,0,0,2015,201504,57089
421570,20,152,20,340,35,24,6,150,0,0,4,18,2015,201504,21920
420320,9,174,5,528,40,33,9,233,0,6,7,19,2015,201504,74434
420810,3,28,2,78,4,1,0,82,0,0,0,0,2015,201504,21263
420110,1,1,0,17,3,4,0,59,0,0,0,0,2015,201504,3253
421020,1,15,1,34,4,0,0,80,0,0,1,0,2015,201504,3402
421700,7,19,0,28,2,1,0,101,0,0,0,0,2015,201504,12441
421540,1,12,3,17,3,2,1,17,0,0,0,0,2015,201504,4576
421350,2,25,2,48,8,4,1,31,0,0,6,6,2015,201504,19189
420325,0,0,0,0,0,0,0,1,0,0,0,0,2015,201504,2654
420757,0,0,0,0,2,0,0,0,0,0,0,0,2015,201504,2880
420630,0,0,0,0,0,0,0,32,0,0,0,0,2015,201504,21612
421110,0,0,0,2,0,1,0,2,0,0,2,2,2015,201504,8475
421715,0,0,0,0,0,0,2,1,0,0,0,0,2015,201505,1872
421635,9,18,0,55,6,0,1,98,0,1,17,27,2015,201505,3634
420930,5,27,8,62,1,24,1,26,0,0,5,0,2015,201505,158732
420070,0,0,0,1,0,0,0,0,0,0,0,0,2015,201505,9850
420330,4,7,0,39,0,0,0,10,0,0,1,0,2015,201505,11992
421580,22,108,6,394,8,0,1,118,0,0,0,0,2015,201505,80936
420280,2,10,6,26,5,9,8,51,0,0,10,8,2015,201505,31765
420080,4,14,5,97,17,1,0,75,1,0,0,1,2015,201505,5987
420287,1,0,0,15,0,33,1,15,0,0,0,0,2015,201505,2639
420370,7,6,15,15,0,0,0,46,0,0,0,1,2015,201505,11617
421010,4,24,2,89,0,0,1,15,0,0,0,0,2015,201505,55313
421205,0,19,1,78,19,6,2,57,0,0,1,0,2015,201505,2537
421890,0,26,14,117,15,0,0,80,0,0,0,1,2015,201505,11102
420417,6,8,13,22,8,3,1,7,0,0,0,0,2015,201505,3362
421917,12,27,8,116,24,9,0,59,0,0,27,30,2015,201505,4674
421060,0,19,0,132,0,0,1,30,0,0,0,0,2015,201505,16024
420130,9,134,20,333,106,26,4,102,0,4,33,71,2015,201505,32454
421220,27,69,6,261,11,29,9,86,2,5,1,10,2015,201505,18793
421560,0,2,1,4,3,3,0,28,0,0,0,0,2015,201505,2128
420910,3,21,4,50,7,0,0,25,0,0,0,0,2015,201505,562151
421740,5,3,1,43,2,0,0,28,0,0,0,0,2015,201505,18827
420040,2,1,1,78,0,0,1,8,0,0,0,0,2015,201505,7132
421189,2,10,3,20,0,4,2,13,0,0,0,0,2015,201505,2381
420600,0,11,0,0,0,0,0,0,0,0,0,0,2015,201505,13944
421300,0,0,0,1,0,0,0,0,0,0,0,0,2015,201505,3396
420020,2,4,1,18,5,1,1,17,0,0,0,0,2015,201505,10272
420915,1,16,0,38,0,0,0,33,0,0,0,0,2015,201505,4862
420150,2,8,2,17,0,0,0,12,0,0,0,1,2015,201505,8341
421230,0,0,1,10,0,3,0,66,0,0,0,0,2015,201505,7203
421505,0,0,0,0,1,1,1,0,0,0,0,0,2015,201505,2485
421930,1,9,1,20,8,1,0,0,0,0,0,1,2015,201505,50926
420860,0,1,3,7,1,1,0,1,0,0,2,3,2015,201505,4023
420290,74,260,52,652,90,66,35,548,1,31,216,303,2015,201505,122775
421830,0,13,4,43,1,3,1,11,0,0,0,0,2015,201505,18945
421175,14,137,21,398,8,44,1,248,0,0,1,2,2015,201505,17835
421770,3,16,7,68,10,4,2,115,0,0,0,0,2015,201505,28966
420230,18,96,7,1,0,10,1,6,0,0,1,0,2015,201505,64488
420450,12,49,6,229,14,0,3,88,0,0,0,0,2015,201505,15132
420980,6,2,1,9,0,1,1,13,1,0,1,0,2015,201505,3218
420590,2,2,0,6,0,0,0,3,0,0,0,1,2015,201505,65024
420410,24,10,7,28,7,20,0,41,0,0,0,0,2015,201505,4028
421005,0,4,0,4,6,2,0,38,0,0,3,0,2015,201505,1815
421105,0,0,0,0,0,0,0,0,0,0,0,1,2015,201505,9695
420270,0,0,0,0,0,0,0,9,0,0,0,0,2015,201505,4943
420850,9,45,13,160,26,4,1,202,0,0,28,35,2015,201505,24061
421150,0,1,0,11,0,0,0,15,0,0,0,1,2015,201505,13621
421100,0,1,0,4,0,0,0,5,0,0,0,0,2015,201505,11189
421850,7,11,2,39,5,2,0,13,0,0,0,0,2015,201505,7237
421610,1,0,0,0,0,0,0,0,0,0,0,0,2015,201505,9516
421320,18,70,10,287,0,0,1,280,1,0,23,0,2015,201505,31181
421600,0,5,0,28,3,1,0,4,0,0,2,8,2015,201505,10944
421725,4,15,2,52,0,5,2,7,0,0,0,0,2015,201505,5373
420550,46,307,75,1050,72,62,19,570,0,0,35,49,2015,201505,35942
420460,3,14,4,66,11,1,1,44,0,1,30,45,2015,201505,206918
421895,1,5,3,3,1,0,0,52,0,0,0,0,2015,201505,2497
420750,0,1,1,0,0,0,0,0,0,0,0,0,2015,201505,63489
421003,8,30,9,120,9,5,8,153,0,0,39,100,2015,201505,5701
420205,2,35,3,79,1,0,0,59,0,0,0,0,2015,201505,9828
421565,4,11,0,19,0,0,0,23,0,0,2,13,2015,201505,8309
421430,1,0,0,0,0,1,0,2,0,1,15,15,2015,201505,2849
420210,15,142,16,324,56,30,7,205,0,0,5,18,2015,201505,26374
420207,1,19,0,47,16,11,2,10,0,2,11,5,2015,201505,9841
420140,6,19,1,46,2,1,2,86,0,0,1,13,2015,201505,65769
420535,4,8,2,17,6,5,2,14,0,0,3,1,2015,201505,1600
421290,33,93,14,303,19,32,5,202,0,0,28,93,2015,201505,18696
420060,8,14,20,62,27,10,9,45,0,2,11,13,2015,201505,6113
420820,39,308,37,767,145,60,15,330,2,11,195,360,2015,201505,205271
421000,3,22,1,102,6,12,6,63,1,2,0,24,2015,201505,11908
420970,0,7,0,12,2,1,0,132,0,0,0,2,2015,201505,12105
421870,0,18,4,45,8,3,0,28,0,0,0,0,2015,201505,102883
420127,2,22,0,198,1,0,0,63,0,0,9,19,2015,201505,4276
420430,51,306,35,804,116,22,15,335,0,0,114,247,2015,201505,72642
420610,6,9,5,42,2,0,0,40,0,0,2,23,2015,201505,6478
420100,0,1,0,0,0,0,1,12,0,0,0,0,2015,201505,7881
421500,8,39,3,183,1,2,0,145,0,0,0,0,2015,201505,41602
421575,1,7,2,41,10,0,0,25,0,0,0,1,2015,201505,2545
421280,0,1,0,7,14,0,0,127,0,0,0,0,2015,201505,20617
420455,4,25,8,64,17,6,1,25,2,8,2,3,2015,201505,13826
421720,15,51,16,148,31,13,3,122,1,1,37,21,2015,201505,38984
421480,2,13,5,55,10,1,1,10,0,0,0,0,2015,201505,67237
421950,5,49,17,133,75,10,1,300,0,0,4,28,2015,201505,48370
421630,19,95,13,270,30,16,9,439,0,8,37,64,2015,201505,32720
420420,1,3,0,8,1,0,0,2,0,0,0,0,2015,201505,205795
420380,12,24,8,93,7,2,0,13,0,1,0,0,2015,201505,54188
421165,0,0,0,0,0,0,0,0,0,0,1,1,2015,201505,2606
421550,0,10,0,1,0,0,0,0,0,0,0,0,2015,201505,16510
420830,14,35,2,83,18,0,0,33,0,0,0,0,2015,201505,57089
420890,12,160,22,537,44,68,7,205,1,1,0,0,2015,201505,163735
421570,27,110,4,270,29,16,5,88,0,0,1,3,2015,201505,21920
420320,13,233,26,682,51,27,15,309,2,4,0,5,2015,201505,74434
420810,10,48,10,150,22,2,3,165,0,0,0,3,2015,201505,21263
420110,4,27,1,82,4,24,5,174,0,0,6,7,2015,201505,3253
420315,1,4,0,29,9,1,0,34,0,0,0,0,2015,201505,3398
421540,2,9,2,29,2,0,0,28,0,0,0,0,2015,201505,4576
421700,11,34,2,67,1,1,0,260,0,0,0,0,2015,201505,12441
421020,1,18,0,31,3,0,1,45,0,0,2,0,2015,201505,3402
420660,0,0,0,2,0,0,0,0,0,0,0,0,2015,201505,5097
420325,0,0,1,0,0,0,3,39,0,0,0,0,2015,201505,2654
421350,11,60,2,189,36,15,1,89,0,2,3,3,2015,201505,19189
420757,0,1,0,0,1,0,0,0,0,0,0,0,2015,201505,2880
421110,9,4,0,8,0,2,1,3,0,0,1,1,2015,201505,8475
420630,0,3,0,2,0,0,0,13,0,0,0,0,2015,201505,21612
421450,0,0,0,2,0,0,0,1,0,0,0,0,2015,201505,6113
421795,1,9,23,41,5,5,1,79,0,0,21,10,2015,201506,1720
421003,8,21,5,69,2,7,1,107,0,0,28,64,2015,201506,5701
421430,1,11,2,40,7,5,4,133,0,1,10,15,2015,201506,2849
421565,4,28,0,76,0,0,0,201,0,0,0,0,2015,201506,8309
420205,2,23,0,56,0,0,0,52,0,0,0,0,2015,201506,9828
421240,0,0,0,1,0,0,0,1,0,0,0,0,2015,201506,4068
420207,1,29,2,56,20,8,1,19,0,0,10,18,2015,201506,9841
420210,18,147,18,377,50,23,3,213,0,1,2,1,2015,201506,26374
420140,11,90,8,249,15,8,5,158,0,0,15,68,2015,201506,65769
420535,8,27,11,39,17,11,6,57,0,0,12,7,2015,201506,1600
420780,0,0,0,3,0,0,0,0,0,0,0,0,2015,201506,10118
421290,1,70,7,144,2,8,2,30,0,1,50,119,2015,201506,18696
420060,6,28,27,149,52,15,11,36,0,5,42,41,2015,201506,6113
421870,230,956,117,1988,288,131,35,2470,0,40,209,211,2015,201506,102883
420820,107,963,126,2396,411,161,35,1191,2,21,400,651,2015,201506,205271
420970,0,19,6,45,14,18,2,150,0,0,1,3,2015,201506,12105
421000,0,2,0,1,8,0,0,10,0,0,0,10,2015,201506,11908
420127,1,6,1,90,0,0,0,28,0,0,0,1,2015,201506,4276
420610,6,14,0,48,2,1,2,96,0,0,3,23,2015,201506,6478
420430,32,176,48,696,84,27,9,248,0,0,44,119,2015,201506,72642
420990,2,28,3,85,41,5,0,85,0,0,2,0,2015,201506,11393
420100,0,0,0,0,1,0,0,17,0,0,0,0,2015,201506,7881
421575,1,1,0,118,22,3,1,28,0,0,0,0,2015,201506,2545
421500,9,112,8,254,3,4,7,128,2,0,0,0,2015,201506,41602
421280,0,0,0,0,0,0,0,126,0,0,0,0,2015,201506,20617
420455,15,96,26,257,82,24,5,128,0,14,8,44,2015,201506,13826
421915,0,3,2,8,0,0,0,6,0,0,0,0,2015,201506,2630
421720,20,39,17,179,41,12,6,108,0,0,46,22,2015,201506,38984
420670,0,1,0,1,0,0,0,0,0,0,0,1,2015,201506,22204
421480,5,40,11,133,24,6,0,21,0,0,4,4,2015,201506,67237
421950,24,209,28,619,129,23,23,1198,0,0,89,159,2015,201506,48370
420680,0,0,0,1,0,0,0,0,0,0,0,0,2015,201506,3313
421630,44,148,12,354,36,37,12,525,0,6,41,41,2015,201506,32720
421840,2,9,3,33,22,0,1,20,0,0,1,5,2015,201506,7067
421315,8,19,8,175,39,2,8,164,0,0,63,52,2015,201506,2803
421335,0,1,0,1,0,0,0,11,0,0,0,0,2015,201506,3397
420785,0,0,0,0,0,2,0,0,0,0,0,0,2015,201506,2025
420380,4,42,4,129,3,2,0,34,0,0,0,0,2015,201506,54188
421165,1,1,0,1,0,0,0,0,0,0,0,0,2015,201506,2606
420120,3,34,4,85,6,4,1,9,0,0,15,38,2015,201506,8118
421550,2,10,0,36,0,0,0,8,0,0,0,0,2015,201506,16510
420640,0,0,0,1,0,0,0,0,0,0,0,0,2015,201506,10374
421935,0,6,0,36,6,4,1,0,0,0,0,0,2015,201506,5123
420890,27,311,14,704,86,309,13,201,1,2,0,2,2015,201506,163735
420540,73,300,11,667,28,19,3,420,1,14,11,2,2015,201506,469690
420830,15,23,3,126,15,0,0,56,1,2,0,0,2015,201506,57089
421570,19,148,18,467,79,44,11,145,0,2,2,4,2015,201506,21920
420810,12,57,12,180,30,12,3,132,0,1,13,23,2015,201506,21263
420110,4,11,0,81,1,30,1,177,0,0,0,0,2015,201506,3253
420320,20,257,34,807,61,31,10,432,1,2,9,6,2015,201506,74434
420315,3,8,0,61,12,2,0,77,0,0,8,0,2015,201506,3398
421700,5,27,1,73,0,1,2,265,0,0,0,0,2015,201506,12441
421020,4,18,2,43,14,6,1,58,0,0,1,1,2015,201506,3402
421540,1,6,2,10,2,1,1,17,0,0,0,0,2015,201506,4576
420660,1,1,0,1,0,0,0,0,0,0,0,0,2015,201506,5097
421350,12,53,0,141,27,6,0,60,0,0,3,7,2015,201506,19189
420325,0,0,0,0,0,0,0,26,0,0,0,0,2015,201506,2654
420340,14,62,10,202,2,10,4,119,0,0,0,0,2015,201506,7297
420757,0,3,0,1,0,0,0,0,0,0,0,0,2015,201506,2880
421110,8,20,3,85,8,20,0,20,0,0,2,2,2015,201506,8475
421450,2,13,2,45,0,0,0,41,0,0,0,0,2015,201506,6113
420630,1,0,0,1,1,0,0,7,0,1,0,0,2015,201506,21612
421715,1,0,3,0,0,0,0,0,0,0,0,0,2015,201506,1872
421360,1,0,1,2,0,0,0,0,0,0,0,0,2015,201506,34882
421635,1,7,0,22,6,0,0,55,0,1,8,9,2015,201506,3634
420930,64,734,139,1990,35,181,28,1119,4,2,36,142,2015,201506,158732
420070,12,35,3,103,8,1,0,156,0,0,0,0,2015,201506,9850
420330,10,9,0,29,0,1,0,1,0,0,0,0,2015,201506,11992
421650,24,95,27,291,43,33,5,139,1,0,7,10,2015,201506,26247
421330,1,1,0,3,1,9,0,38,0,0,0,0,2015,201506,4825
420280,63,79,14,233,75,18,4,392,1,0,40,27,2015,201506,31765
421580,14,311,8,589,10,3,4,216,0,0,0,1,2015,201506,80936
420740,3,28,3,112,1,1,3,121,0,0,0,0,2015,201506,6040
421755,0,0,0,0,0,0,2,19,0,0,0,0,2015,201506,3312
420665,0,0,0,0,1,0,0,3,0,0,0,0,2015,201506,4739
421010,14,133,8,566,7,2,8,179,0,0,0,0,2015,201506,55313
420080,6,27,8,112,18,0,1,86,5,0,0,0,2015,201506,5987
420370,3,11,8,43,0,0,0,40,0,1,2,0,2015,201506,11617
420287,0,0,0,9,1,8,0,17,0,1,0,0,2015,201506,2639
421205,3,12,5,83,27,10,0,43,0,2,1,0,2015,201506,2537
421890,0,37,3,120,13,2,1,95,0,0,4,1,2015,201506,11102
420417,2,2,1,6,0,0,0,3,0,0,0,0,2015,201506,3362
421917,7,28,9,106,19,10,1,51,0,0,13,11,2015,201506,4674
420690,0,0,0,0,0,0,0,47,0,0,0,0,2015,201506,18412
421060,0,22,2,150,0,0,0,58,0,6,0,0,2015,201506,16024
421220,20,74,13,239,12,29,4,123,0,7,1,2,2015,201506,18793
420130,6,93,9,271,103,13,4,65,0,2,48,76,2015,201506,32454
421560,0,0,0,3,0,0,0,47,0,0,0,0,2015,201506,2128
420910,4,39,6,67,5,0,0,19,0,0,0,0,2015,201506,562151
421189,2,9,0,10,0,3,0,14,0,0,0,0,2015,201506,2381
420040,2,6,1,49,0,0,1,10,0,0,0,0,2015,201506,7132
420600,0,13,0,0,0,0,0,0,0,0,0,0,2015,201506,13944
420020,7,64,11,226,22,3,6,218,0,0,0,2,2015,201506,10272
420915,0,20,2,56,1,3,1,90,0,0,0,0,2015,201506,4862
420150,0,6,1,28,0,0,0,47,0,0,0,0,2015,201506,8341
421230,6,7,1,34,7,8,0,134,0,0,0,0,2015,201506,7203
420860,0,18,16,57,1,4,4,47,0,0,1,3,2015,201506,4023
421930,1,10,4,16,6,0,0,3,0,0,0,0,2015,201506,50926
421505,0,4,0,0,2,9,1,1,0,0,0,0,2015,201506,2485
420290,122,541,82,1353,179,61,15,1360,3,27,262,420,2015,201506,122775
421830,81,303,80,881,101,76,10,391,2,2,13,7,2015,201506,18945
420650,7,79,0,191,3,1,3,90,0,6,0,0,2015,201506,40878
421175,21,189,30,500,19,15,7,342,0,0,2,2,2015,201506,17835
421770,5,12,2,76,8,3,1,101,0,0,0,0,2015,201506,28966
420230,26,54,6,0,0,5,3,1,0,0,0,0,2015,201506,64488
420590,16,91,8,252,63,12,4,93,0,0,7,9,2015,201506,65024
420450,14,139,5,330,22,2,6,163,0,0,0,0,2015,201506,15132
420760,0,60,8,155,12,1,0,92,0,0,4,18,2015,201506,4637
420980,5,1,3,16,0,1,2,15,0,0,0,1,2015,201506,3218
421005,1,7,0,7,11,1,0,6,0,0,11,1,2015,201506,1815
420410,21,11,3,28,1,10,0,41,0,0,0,0,2015,201506,4028
421105,2,34,6,155,28,0,4,57,0,1,2,13,2015,201506,9695
420270,0,0,0,0,0,0,0,15,0,0,0,0,2015,201506,4943
421100,0,48,3,259,64,0,2,107,0,0,3,11,2015,201506,11189
420850,15,59,14,207,53,14,3,224,1,2,26,27,2015,201506,24061
421150,0,1,0,3,0,0,0,2,0,0,0,0,2015,201506,13621
421850,1,24,1,69,0,0,0,13,0,0,0,0,2015,201506,7237
421320,19,116,7,241,3,2,4,358,0,0,16,0,2015,201506,31181
421600,1,2,0,22,0,0,1,11,0,0,2,6,2015,201506,10944
420440,0,1,0,1,1,0,2,4,0,0,0,0,2015,201506,10201
421725,5,29,3,66,3,4,1,25,0,0,0,2,2015,201506,5373
420550,40,325,55,862,48,15,6,616,0,0,10,4,2015,201506,35942
420460,235,1316,165,4306,458,180,59,2568,1,22,357,674,2015,201506,206918
421895,0,3,3,4,1,0,1,86,0,0,0,0,2015,201506,2497
420540,131,536,30,1107,82,72,13,963,3,36,38,7,2015,201507,469690
420890,13,273,29,648,83,193,8,278,0,1,0,0,2015,201507,163735
420830,5,23,3,123,6,16,0,32,0,0,0,0,2015,201507,57089
420810,36,122,42,434,84,11,7,320,0,0,50,89,2015,201507,21263
421570,11,149,15,368,54,35,1,122,0,0,11,18,2015,201507,21920
420110,5,24,1,79,1,6,1,156,0,0,0,0,2015,201507,3253
420320,33,282,25,826,89,53,31,375,0,2,24,49,2015,201507,74434
420315,0,1,0,3,1,2,0,0,0,0,0,0,2015,201507,3398
421020,5,21,2,40,12,17,1,65,0,0,0,0,2015,201507,3402
421700,2,18,0,30,0,6,0,259,0,0,0,0,2015,201507,12441
421540,0,13,4,54,6,4,6,28,0,0,0,0,2015,201507,4576
420660,0,0,0,0,1,0,0,0,0,0,0,0,2015,201507,5097
421350,8,81,4,195,31,18,4,68,0,2,13,10,2015,201507,19189
420325,2,0,0,0,0,0,0,0,0,0,0,0,2015,201507,2654
420340,10,73,20,217,8,8,2,152,0,0,2,0,2015,201507,7297
420757,0,1,0,1,0,0,0,0,0,0,0,0,2015,201507,2880
421450,2,11,0,42,0,0,0,35,0,0,0,0,2015,201507,6113
421110,11,22,5,134,6,41,2,27,0,1,13,9,2015,201507,8475
420630,0,0,1,1,1,14,0,8,0,0,0,0,2015,201507,21612
421360,0,1,2,0,0,0,0,0,0,0,0,0,2015,201507,34882
421715,1,0,0,0,0,0,0,1,0,0,0,0,2015,201507,1872
421635,0,13,1,33,8,4,1,36,0,1,10,27,2015,201507,3634
421190,0,1,0,3,0,0,0,0,0,0,0,0,2015,201507,157833
420930,99,1221,184,3134,268,235,55,2024,2,0,117,309,2015,201507,158732
420070,18,85,23,235,28,11,2,319,0,0,0,0,2015,201507,9850
421650,18,100,26,346,51,13,7,182,1,0,2,4,2015,201507,26247
421330,4,5,3,8,3,3,0,71,0,0,0,0,2015,201507,4825
420330,2,5,0,16,1,0,0,3,0,0,0,0,2015,201507,11992
420280,27,97,17,255,105,42,6,485,0,0,78,41,2015,201507,31765
420740,0,10,3,78,3,0,2,119,0,0,0,2,2015,201507,6040
421755,0,6,0,0,0,0,2,3,0,0,0,0,2015,201507,3312
420665,0,0,0,0,0,1,0,3,0,0,0,0,2015,201507,4739
421010,12,103,5,372,11,1,1,175,0,2,0,0,2015,201507,55313
420370,7,41,12,114,2,0,0,95,0,1,3,0,2015,201507,11617
420080,2,21,3,87,20,2,9,83,4,0,9,10,2015,201507,5987
420287,0,6,0,27,0,5,0,38,0,0,0,0,2015,201507,2639
421205,10,23,1,123,42,11,1,90,0,1,0,3,2015,201507,2537
421555,0,1,0,2,2,1,1,4,0,0,0,0,2015,201507,2309
420845,1,61,1,160,1,2,2,25,0,0,0,0,2015,201507,18137
421890,1,29,16,120,6,3,0,79,0,0,7,0,2015,201507,11102
421917,5,35,20,149,26,25,3,27,0,0,16,14,2015,201507,4674
420690,0,0,0,0,0,0,0,49,0,0,0,0,2015,201507,18412
421060,0,17,0,44,0,0,0,36,0,4,0,0,2015,201507,16024
421220,12,68,9,296,11,23,5,90,0,0,0,0,2015,201507,18793
420130,19,183,33,422,95,35,7,122,0,6,78,254,2015,201507,32454
420910,0,15,0,38,0,0,1,0,0,0,0,0,2015,201507,562151
421740,8,63,3,163,1,2,1,72,0,0,0,0,2015,201507,18827
420040,7,4,4,59,0,0,0,32,0,0,0,0,2015,201507,7132
420915,5,17,4,145,0,2,0,198,0,0,0,0,2015,201507,4862
420950,5,26,9,28,33,1,0,361,0,0,3,14,2015,201507,6598
420020,12,80,8,247,28,4,7,252,0,0,24,24,2015,201507,10272
420150,10,37,4,64,4,4,5,126,0,4,0,0,2015,201507,8341
420860,0,15,1,45,0,1,3,43,0,0,7,8,2015,201507,4023
421930,4,2,0,12,2,0,0,5,0,0,0,0,2015,201507,50926
421230,0,27,5,72,24,11,0,76,0,0,4,5,2015,201507,7203
421505,0,1,0,0,2,4,2,0,0,0,0,0,2015,201507,2485
420050,0,0,0,0,4,1,1,0,0,0,0,0,2015,201507,6379
